,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,JOSEPH,4.5,6,Israelisch / ,Mitte,Unknown,Dominik L.,"Ich habe mir Bewertungen zu Restaurants auf Menulist angesehen, und dieses Restaurant hatte gute Kritiken, also habe ich es ausprobiert und es nicht bereut.menulist.menu/restaurant…",5,26.10.2022
1,JOSEPH,4.5,6,Israelisch / ,Mitte,Unknown,Regina D.,"Das Joseph ist ein ziemlich neues, israelisches Restaurant im modernen Design.  Es ist zwar nicht besonders kuschelig,  aber angenehm hell und hübsch eingerichtet mit schönen Lampen.  Der Service ist ausgesprochen freundlich, unkompliziert und aufmerksam, besonders Celina. Das Essen kam schnell,  sah sehr appetitlich aus und so schmeckte es auch. Die israelischen Starter,  Kleinigkeiten und Hauptspeisen haben uns sehr gut geschmeckt,  die Preise sind angemessen und für Berlin-Mitte nicht zu teuer. Wir waren nur etwas überrascht,  dass schon um 21.30 / 22h sehr laute Musik aufgelegt wurde, wir konnten uns fast nicht mehr unterhalten am 2er Tisch gegenüber.  Auf Anfrage wurde das etwas gedrosselt. Fazit: Wer israelische Küche mag, gutes Preis-Leistungs-Verhältnis möchte mit Blick auf die Friedrichstraße und netten Service ist hier sehr gut aufgehoben.",4,7.11.2019
2,JOSEPH,4.5,6,Israelisch / ,Mitte,Unknown,Heiko B.,"Schalömchen, scheiße haben wir uns heute koscher weggeknallt. Maria und Joseph werden zum Vorbild. Kellerinnen geben alles und saufen mehr als der Gast. Als ich rein kam, schlägt es Wellen, aber ich bin diesen Sommer einfach lit as fuck und alle saufen mit mir. Ne geile Crew ist die halbe Miete! Hätte gerne mehr geferkelt, aber war zu dicht",5,18.10.2019
3,JOSEPH,4.5,6,Israelisch / ,Mitte,Unknown,Torben B.,"Essen war allenfalls ok, muss ich nicht nochmal haben. Insgesamt war mein Erlebnis im Joseph sehr langweilig. Nachdem ich allein ins Restaurant kam, dauerte es erstmal, bis ich begrüßt und platziert wirde. Das Lokal war nicht voll, die Speisekarte auf Englisch (was mich in Berlin Mitte nicht wirklich verwundert).Ich bestellte einen Grüne-Bohnen-Salat als Vorspeise und danach einen Grillspieß mit Gemüse. In der offenen Küche zubereitet, kam es nach wenigen Minuten am Tisch an. Sellerie und Walnüsse, die lt. Karte unter Anderem in meinem wohl klingenden Salat sein sollten, fehlten. Der selbstgemachte Bagel als Beilage zum Salat hingegen hat mir gut geschmeckt. Der Grillspieß bestand aus Kartoffel, Zwiebel, Aubergine, Paprika und Zucchini - gebettet auf stellenweise schwarz verkohltem Fladenbrot. Wenig Deko, zwei Soßenklekse. Zusammen mit einem ""Jerusalem Spritz"" zahlte ich 30 Euro. Kurz gesagt: da fallen mir bessere Adressen in Berlin ein für Middle-East Küche, oder auch für Restaurants allgemein im Gebiet Friedrichstraße/ Oranienburger Straße.",2,8.1.2020
4,JOSEPH,4.5,6,Israelisch / ,Mitte,Unknown,Conny J.,"Waren auf Empfehlung dort und wurden nicht enttäuscht! Hammer Ambiente, Hammer Essen, Mega Personal! Wir waren zu 6 da und haben uns was zusammen stellen lassen - einmal alles :)- ich als Vegetarier bin auch voll auf meine Kosten gekommen. Es macht wirklich Sinn und so ist auch das Konzept das man mehrere Gerichte bestellt und alles untereinander teilt.",5,3.9.2019
5,Stadtklause,4.5,179,Deutsch / ,Kreuzberg,1,Silvio V.,"Hier hat es uns nach dem Besuch im Technikmuseum sehr gut geschmeckt.Die Bouletten mit Bratkartoffeln waren echt super knusprig und leckerAuch der kleine Brotteller war frisch und hat satt gemacht.Weil mir die Bratkartoffeln so gut geschmeckt  haben, habe ich gleich noch eine Portion bestellt.Eine echte Empfehlung hier in der Gegend und ein geheim Tipp. Das ist Berlin von seiner schönsten Seite",5,24.9.2019
6,Stadtklause,4.5,179,Deutsch / ,Kreuzberg,1,Cedric W.,Super leckeres Essen!Cooles Atmosphäre !Gutes Bier!Leider keine EC Karten oder Kreditkarten aktzeptiert.Das ist ein bissle schade.,4,21.6.2022
7,Stadtklause,4.5,179,Deutsch / ,Kreuzberg,1,Chantal H.,Ich weiss gar nicht wieso mein Beitrag nicht mehr hier ist. Habe das schon mehrfach festgestellt mit meinen Beiträgen bei Yelp. Vllt ging da damals etwas schief bei der Übertragung von Qype zu Yelp? Anders kann ich es mir nicht erklären. Jedenfalls erinnere ich mich noch immer gut an meinen Besuch beim Stadtklause. Bestellt hatte ich ein Schnitzel mit zwei Spiegeleiern und Bratkartoffeln. Dazu einen Tee. Mir und meiner Begleitung hat es dort gut gemundet und wir wollten wieder kommen. Haben es nur bisher noch nicht geschafft. Die Toilette dort war ebenfalls sauber und die Bedienung kam zeitnah zu uns. Das Ambiente wirkte absolut urig aber das passt richtig gut zu Berlin. So muss das sein.,4,14.6.2018
8,Stadtklause,4.5,179,Deutsch / ,Kreuzberg,1,Tabea V.,Sehr netter Abend in lockerem Ambiente mit sehr gutem rustikalen Essen.Preis Leistung und Service TopDie Schnittchen sind der Hammer!!,5,30.11.2018
9,Stadtklause,4.5,179,Deutsch / ,Kreuzberg,1,Mirko K.,"Yelp Europe ist tot ,die Yelper quietschlebendig lautet mein vorweg genommenes Fazit .Elf Freunde müsst ihr nicht nur beim Fußball sein war die Devise des Abends .Was nicht heißt dass die Interessierten welche absagen mussten nicht willkommen gewesen wären .Uns Hilde die Rhein -Rüdersdorferin hatte organisiert dafür Danke und beim nächsten Wiedersehen sicher auch ein Bussi .Und was die macht geht geWIES nicht BADEN .Verzögert hatte sich wieder nur mal die ""Anreise"" bei mir .Hatte nach ca. 10 Jahren mal wieder vom Hermannsplatz aus die City Safari ""Chaoten in freier Wildbahn "" gebucht ,mit dem M29 durchs wilde Kreuzberg .Gut ist jetzt Springerjargon aber die haben ja auf dem Weg zum Anhalter BHF. auch ihr Hochhaus .""Ihr Yelper der Welt schaut auf diese Stadt "" hieß es doch einst .Aber Ich will hier nicht politisieren den Chaospreis bekommen doch wieder die Berliner Verkehrsbetriebe ,ging nichts voran steckte tief im Stau und verspätete mich .Dann doch wohlauf angekommen gings zum Lachen und Yelpen in den Keller .Das ist auch gut so ,da stand unser reservierter Tisch oben wär es mir zu laut und eng gewesen Unten fand Ich es absolut gemütlich ,a griabige Boazn würde man hier in Bayern sagen .Fand es auch nicht zu kalt ,hatte ja beim Heimatbesuch Mutters selbstgestrickte Wollsocken an ,damit gesehen wird das diese auch getragen werden .Ich durfte mich gegenüber der Organisatorin plazieren ,zwischen den mir persönlich noch unbekannten Micha und der Userin mit den meisten Hertha BSC Check-Inns welche Ich von Qype noch kannte ,Klasse .Mit der WC Tür ist richtig aber am längsten lies sie Kollege Berlinesser auf ,wurde festgestellt .Musste wohl beim müssen extra einchecken ,Herzogtum Klohäuserl will verdeitigt wissen .Dann erstmal bestellt ,dunles Marienbräu  für faire 3.40 die Halbe .Und danach  wörtlich ran an die Buletten ,2 Stück mit Brot für angemessene 5.50 Euro .Im Gegensatz zu Gerichten einiger anderer stimmte auch die Temperatur bei mir .Die Buletten sind hier hausgemacht und Ich würde das Prädikat gut vergeben .Nicht vergleichbar mit Mutters im Nyumbani aber für Gastroteile absolut akzeptabel .Das hausgemachte Brot dazu auch in Ordnung ,aber da muss Ich immer sagen Berlin hat die besseren Schrippen aber Bayern das bessere Bauernbrot .Danke auch nochmal an Roger für das rumreichen des gigantischen Brotzeittellers Ich hatte Schmalz ,war lecker .Die Tischkonversation verlief angenehm wie erwartet ,yepp wir hatten Spaß und der Name Yelp wurde kaum erwähnt .Ich war ja mittig am Tisch und als Querschnitt ging es darum ob man mit an der früheren Zonengrenze klingelnden Schlittschuhen im Rentenalter nach Franken imigrieren kann und ob es einen vom Grand Canyon eingeflogenen Schamanen gelingen würde den Geist der verblichen Frau Schmitz aus Hildes Rieslingglas zu vertreiben .Stimmt in Hildes Glas hat nur der Geist des Weines was verloren .Also alles querbeet ,war schön .Beim Rausgehen durfte jeder zahlen was er meinte verzehrt zu haben aber passte wohl .Im oberen Bereich gings rund ,waren Touris fand schon wir hatten die besseren Plätze .Insgesamt fand Ich die Location und das Gesamtpaket doch besser wie im Durchschnitt so dass 4* verdient sind .Der Abend selber mit neuen und alten Kontakten steht ausserhalb jeder Diskussion hat mich gefreut ,Ich hoffe noch heuer auf ein Wiedersehen in Berlin .Bleibt gesund Euer @Miromagic",4,29.3.2017
