,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Helen R.,"Essen: Geschmacklich der Traum, da man in der Auswahl sehr frei ist! Preislich ist die eigene Zusammenstellung zu empfehlen, dann bleibt es unter 10€ pro Bowl.Trinken: Es gibt einige sehr exotische Drinks aus der Dose, war jedoch geschmacklich nicht so unsers.Ambiente: Sympathische, hilfreiche Angestellte, jedoch nicht geeignet für ein Date/ruhiges Plaudern, da es sehr klein, immer voll und nicht gerade gemütlich ist. Wir waren jedoch nach kurzem Warten für 3 Sitzplätze absolut begeistert!",5,6.9.2018
1,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Anna S.,"Ich hatte die Bowl zum Mitnehmen. Der Laden ist sehr eng und voll, aber wenn man dann dran ist, macht es Spaß.Die Bowls können ganz bunt gemischt werden und die Mitarbeiter_innen helfen bei der Auswahl, wenn man sich zumBeispiel bei den Soßen unsicher ist.Am Ende habe ich für eine Bowl mit einem Wasser knapp 15€ bezahlt.",4,27.5.2018
2,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Andrea S.,"Grossartiges Essen, leicht und bekömmlich. Habe mir eine selbst zusammengestellte Bowl mit Spinat als Basis ins Büro liefern lassen und war begeistert von der Qualität und Frische. Jederzeit getne wieder und sehr zu empfehlen.",5,10.7.2019
3,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Antje H.,"Eigentlich wollte ich einen Stern abziehen, da wir leider jemand ziemlich unfreundliches vom Personal erwischt haben. Aber das Essen hat und so gut gefallen. Wir haben uns beide unsere Bowl selber zusammen gestellt. Und einen kleinen Kuchen gegessen. Die Auswahl ist sehr groß. Jeder findet etwas nach seinem Geschmack. Wir haben mit Getränken insg. Ca. 30 € bezahlt. Das hat uns nicht besonders gestört, da wir viele verschiede Dinge gewählt haben und mehr als satt waren. Wir haben nicht mal alles geschafft. Wenn man mal keine Lust auf selber wählen hat, kann man auch die vorgegebenen Varianten nehmen. Das Lokal ist eher klein und darum ziemlich voll. Es war aber nicht unangenehm dadurch und ging trotzdem schnell. Außerdem ist es ja ein gutes Zeichen wenn es gut besucht ist.",5,5.8.2018
4,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Paul M.,"Ist gut. Wollte zwar eigentlich Thunfisch und bekam Lachs, aber war trotzdem gut. Ich mag es, wenn man Bowl selbst zusammenstellen kann, hier gibt es viele Optionen. Scharfe Mayonnaise musste ich mir nachholen;-). Preislich vollkommen ok, der Service hinter dem Tresen ist freundlich und flink. Ambiente ist ""hawaiianisch"", aber sauber, aufgeräumt und nett. Essen wird viel fotografiert....scheint beliebter Insta-Spot zu sein.",4,23.5.2020
5,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Rai N.,"Sehr schönes Ambiente und leckeres, frisches Essen! Das Essen kann vollkommen individuell zusammengestellt werden - sehr cooles Konzept!  Die Basis ist meist Reis mit Salat (Spinat). Es gibt eine kleine aber ausrechende Auswahl an Toppings - alles gesund und frisch. Der Preis ist jedoch etwas happig - für eine Bowl zahlt man rund 10€. Wenn man Lust hat auf eine gesunde Alternative, die man selbst zusammenstellen kann - definitiv eine Empfehlung!",4,18.2.2019
6,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Thun G.,"Tolles Interior, schöne Essensauswahl. Die Preise sind für solche Bowls standardmäßig. Dafür erhält man auch eine vollgepackte Schüssel mit allerlei frischen Zutaten. Gewürzt sind die einzelnen Komponenten auch super. Es gibt viele Sitzplätze und der Laden ist sauber.",4,9.7.2020
7,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Maria Z.,"Super Einrichtung - toller Service und die besten Bowls Deutschlands. Probiert es unbedingt - diese Mischung aus Reis, Fisch und Gemüse/ anderen Smorgasburg bedeutetet so viel wie ""eine Mischung aus Essen"" und bietet eine riesige Auswahl von kleinen Ständen, welche die leckersten Köstlichkeiten aus der Umgebung anbieten.",5,9.10.2017
8,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Sebastian J.,"Kein Laden um schön Essen zu gehen, aber ein Laden um gut Essen zu gehen. Poké Bols kannte ich vorher nicht, hatte im Spiegel einen Artikel über das Restaurant gelesen. Innen ist der kleine Imbiss im Surf/Hawaii Stil eingerichtet, mit ein Paar Sitzplätzen und einem Tresen an dem man seine Bestellung aufgibt. Das Konzept erinnert sehr an Subway nur ohne Sandwich. Man wählt eine Basis ( Reis, Nudeln, Salat), dann rohen Fisch ( Tunfisch oder Lachs), dann noch frische Zutaten ( da gibts viele......) und zum Schluss eine Soße ( alle etwas asiatisch angehaucht). Das ganze wird dann in einer Schale Keramik/Pappe gleich dort gegessen oder in der Pappschale mitgenommen. Einfacher ist die Bestellung, wenn man eine vorgegebene Variante nimmt. Ich fand das ganze extrem lecker, alle Zutaten waren frisch und passten gut zusammen. 12€ fand ich für die Big Island Bowl in Ordnung. Das Personal war nett und hatte viel zu tun, da der Laden voll war. Eine Toilette gibt es nicht, aber es ist eben auch mehr ein Imbiss als ein Lokal in dem man länger verweilen will.",5,29.4.2018
9,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Tamj N.,"Die Bowls von MALOA schmecken gut und die Zutaten sind sehr frisch. Zudem machen sie tatsächlich satt :D Wer etwas gesundes zu essen sucht, das schmecken soll, wird hier fündig. Die Einrichtung ist stylisch und kreativ, jedoch gibt es nur wenige Sitzplätze. Es muss also mit einer Wartezeit gerechnet werden.",4,26.11.2017
10,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Nicola M.,"Der Laden ist klein, eng und voll mit Hipstern...die Bowls aber dafür lecker und frisch! Wir haben unsere einfach mitgenommen und zusammen mit einem Hawaiianischen Golden Ale im nahegelegenen Park in der Abendsonne genossen.  Sehr lecker!! Gerne wieder.",4,5.5.2018
11,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Maria P.,"Unser Besuch dort stellte sich als gut, aber nicht besonders heraus.Ein zweiter Besuch ist uns der Laden nicht wert, da uns die Raffinesse dort fehlt.",3,29.10.2017
12,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,James B.,"Das Lokal ist relativ klein und so hat es auch nur etwa 10 normale Sitzplätze, wobei aufgrund der Enge jegliche Privatsphäre flöten geht. Draußen stehen noch zwei schmale Sitzbänke ohne Tisch. Die Einrichtung ist stylish, eine Trennwand mit echten und künstlichen Pflanzen ganz witzig, wobei erstere teilweise schon deutliche Todeszeichen erkennen lassen. Könnte man mal austauschen, wenn es einem auffiele.Zwischen 19:00 und 20:00 Uhr scheint eine Stoßzeit zu sein, auffällig viele Kunden nehmen ihr Essen mit. Schätzungsweise 80 Prozent Frauenanteil, was nicht zuletzt an den vergleichsweise kleinen Portionen liegen dürfte. Als Kerl sollte man nicht allzu hungrig dort auftauchen und pro Gericht etwa 12,- Euro einplanen.Qualitativ ist das aber wirklich sehr sehr lecker und kannte ich in dieser Form noch nicht. Als Neuling sollte man 10 Minuten Zeit für die Zusammenstellung der Zutaten einplanen, die nicht so ganz leicht fällt. Man kann alle Zutaten in den offenen Behältnissen anschauen, die übrigens sehr frisch und appetitlich aussehen.An alkoholischen Getränken gibt es drei verschiedene hawaiianische Flaschenbiere (0,355 L zu sportlichen 3,90 €), deren Etiketten zwar super aussehen, geschmacklich jedoch eher nicht überzeugen, jedenfalls nicht das Lager.",4,14.8.2017
13,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,Juli Z.,Super lecker. Tolle Saucen. Nur leider muss man für sehr viele Extras noch mal dazu zahlen. Ansonsten sehr stylisch eingerichtet und nettes Personal.,4,9.8.2017
14,MA’LOA Hawaiian Poké Bowl,4,31,Hawaiianisch / Acai Bowl / ,Mitte,2,And K.,"Ich habe von diesem Laden echt mehr erwartet. Es ist zwar cool, dass man sich eine Bowl selbst zusammenstellen kann, aber für den Preis ist der Inhalt wirklich nicht gerechtfertigt. Die Portion ist nicht sonderlich sättigend und viele Toppings kosten extra, obwohl es schon so teuer genug ist. Im Endeffekt kriegt man einen 10€ Salat. Außerdem war das Personal ziemlich unfreundlich und kalt.",3,10.7.2020
