,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Bine R.,"Die Lage ist erstmal top direkt an einem Platz mit einem Brunnen. Man sowohl drinnen als auch draußen sitzen. Die Bedienung war bei uns ausgesprochen höflich. Es läuft eine beruhigende asiatische Musik im Hintergrund.  Die Inneneinrichtung ist nicht super modern - eher so ein Mix aus modischen Elementen und altbackenen Elementen. Was ich sehr cool finde, ist das aus diesem Restaurant über deliveroo oder sonstige lieferservice die Sachen abgeholt werden. Da kann man auch mal ganz entspannt zu hause mal etwas bestellen. Gerade kam die Vorspeise - sommerrollen! Optisch als auch geschmacklich top! Hauptspeise: reisnudel salat mit asiatischen Kräutern und Salat mit entenbrust. Was ein traum! Die Nudeln waren noch halb warm und in eine süße Soße mit Honig Geschmack gehüllt! Damit hatte ich nicht gerechnet weil es so nicht in der Karte stand! Vielleicht ist es auch nicht jeder Manns Geschmack aber meinen hat es durchaus getroffen! Es war erst einmal überraschend und sehr erfrischend! Immer wieder gerne! Hier werde ich noch öfters hinkommen!",5,30.5.2016
1,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Stefan H.,"Sehr schade, ich dachte ich probiere es doch einmal mit dem Laden, in der Hoffnung auf gute Qualität und faire Preise. Als die Gerichte geliefert wurden kam dann die Ernüchterung. Alle Hauptgerichte waren (wie auf der Karte angegeben) nicht mit verschiedenem Gemüse, sondern mit einfachem Rohkostsalat als Beilage versehen. Darunter gab es eine kleine Kelle Soße mit Sprossen, die aber höchstens für die Hälfte der Reismenge gereicht hätte.Auf telefonische Nachfrage wurde mir mitgeteilt, dass das aber so in der Karte stünde - was es definitiv nicht tat. Da es im Hintergrund die Lautstärke einer Großkantine hatte, habe ich mir aber die Diskussion erspart. Einmal und nie wieder.",1,15.11.2017
2,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Theo P.,"Vietfood am Nettelbeckplatz!? Yessir! Mr. Hoang war schon einige Male mein zu Hause und jedes Mal wurde ich nicht enttäuscht. Die Gerichte sind gut gewählt, es gibt auch vegetarisch und vegane Bereiche der Karte. Die Pho war mal selbst gekocht und mal etwas gestreckt...was bei dem Preis okay ist. Mein Favorit ist das Udon Nudel Gericht welches im Bambustopf daher kommt und wirklich lecker ist. Leider etwas teuer für die Gegend aber dennoch zu empfehlen. Da der Laden bis jetzt immer angenehm leer war auch gut für Gruppen oder Treffen geeignet.Wenn einen also der VietHunger in der Gegend überkommt, sollte man auf jeden Fall mal einen Besuch wagen :)",4,20.3.2018
3,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Gui M.,"Ein neuer Stern im Wedding. Krosse Ente mit Reis und Gemüse sehr lecker: frisch und knackig das Gemüse, die Ente etwas über dem Durchschnitt in Berlin, die Sauce etwas zu salzig, 7,80€. Mango-Lassi gut. Am Sonntag Abend Ende Mai konnten wir sehr schön auf dem Nettelbeckplatz draußen essen. Bedienung sehr sympathisch, familiär, Toiletten sauber. Tipp an die Bedienung: Besteck vor dem Essen an den Tisch bringen. Ansonsten: weiter so! Danke. 5 Sterne für das Gesamterlebnis.",5,29.5.2016
4,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Andrea S.,"Wir waren heute spontan hier und sehr angenehm überrascht.  Die Speisen waren schmackhaft,  angemessen - also auch nicht ZU - schnell serviert. Der Service sehr freundlich und die Preise zivil.  Z. B. ein Hauptgericht mit Garnelen unter 10.00€!",5,14.5.2016
5,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Lisa M.,"Die Gerichte sind immer frisch zubereitet und schmecken mal etwas außergewöhnlicher! Das Ambiente und die Einrichtung sind nicht mein Geschmack, aber es ist sauber und das Personal ist nett!Wir lassen uns das Essen gerne liefern und auch hier sind wir sehr zufrieden mit dem Geschmack! Allerdings könnte es besser verpackt und sicherer transportiert sein.. leider ist schon öfter etwas ausgelaufen.",4,11.8.2017
6,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Cristiano L.,"Da ich hier in der Nähe arbeite gehe ich des Öfteren zum Mittag mit Kollegen hier her. Es ist definitiv eines der besten Restaurants in der Umgebung, aber zum 5. Stern reicht es einfach doch nicht, da ich schon besser gegessen habe.Komme aber immer gerne her, da es mittags bei schönem Wetter nett ist und eine Vielfalt an Gerichten vorhanden ist, sodass man immer mal wieder was anderes essen kann.",4,11.5.2016
7,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Christoph H.,"Mr. Hoang, das gute vietnamesische Restaurant am Nettelbeckplatz.Sehr freundliche Bedienung bringt einem gutes Essen zum günstigen Preis. Die Karte ist angenehm klein mit vielen vegetarische Speisen.Einrichtung ist eher passend. Nicht allzu überladen, dennoch mit Asia Touch.Ich bin auf der Suche nach der besten Pho der Stadt hier gelandet. Die gibt es zwar wo anders. Ich empfehle den laden dennoch jedem, der in der nähe ist und nicht enttäuscht werden will.",4,5.5.2017
8,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Charlotte B.,"Superfrisch und lecker. Neben Rind, Geflügel und Fisch gibt es auch extra ein umfangreiches vegetarisches Menü. An Getränken gibt es neben den Standardsachen auch selbstgemachte Fruchtsäfte und Smoothies und eine kleine Auswahl an Cocktails.Das Restaurant ist sehr geräumig und nicht so kitschig eingerichtet wie andere asiatische Restaurants. Das Team ist sehr nett und das Essen kam schnell. Sehr zu empfehlen und auf jeden Fall eine Bereicherung für den Nettelbeckplatz!",5,18.10.2015
9,Mr. Hoang,4,19,Vietnamesisch / ,Wedding,2,Leo R.,"Durchaus gemütlich und hochwertig eingerichtet ist man nach der Aussenansicht positiv überrascht. Das würde man in dieser Ecke Berlins garnicht vermuten. Hochwertiges Mobiliar, liebevolle Dekoration, familiengeführt mit sehr netten Personal und das Essen war einwandfrei und gut. Hatte Biotofu mit Gemüse und chili in einer sojasauce und das war gut gemacht. Der Tee wird in schönen Tassen ausgegeben. Das wird hier als Mittagstisch nicht das letzte mal gewesen sein. Daumen hoch !",5,20.10.2017
