,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Beat G.,"Ein kleines bisschen ""home away from home"" wenn man wie ich fast 30 Jahre in den Staaten gelebt und gearbeitet hat.Ja - nach ein paar Jahren gibt es tatsächlich sowas wie ""Entzugserscheinungen"" von Pastrami und Reuben Sandwiches - und MOGG's ist da sichere Abhilfe, denn authentischer geht wohl diesseits des Atlantik nicht. Also - mit definitiver Empfehlung und Danke sehr an MoggAchtung:  wenn man sich nicht auskennt ist diese Location sehr, sehr schwer zu finden - musste doch mein Handy zücken",5,15.3.2019
1,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Barbara N.,"Man sitzt leider nicht so bequem, der Tisch ist etwas zu hoch oder die Sitzgelegenheit zu niedrig. Aber die Sandwiches waren sehr gut! Wir probierten ein Reuben und ein Pulled Pork - für uns lag das Pulled Pork Sandwich vorne. Qualitätsmäßig waren beide einwandfrei und mit wirklich viel Fleisch belegt.",4,24.10.2020
2,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Steffen G.,"Mogg viel drüber gelesen, weltweit bekannt dank derNew York Times und anderen Zeitungen.Bin zufrieden das es immer noch, nicht so sehr überlaufen ist.Pastrami hab ich das erste Mal in New York gegessen, wo kann sich jeder wohl denken .Auf der Suche nach einem passenden Ersatz bin ich dann hier drauf gestoßen.Wer das erste Mal an diesen tolle Ort kommt wird erstaunt sein wie klein es doch ist und der zweite Schock kommt wenn die Bedienung fast nur English spricht, keine Angst sie verstehen auch Deutsch .Wir hatten einmal the Reuben und das the Pastrami,beides hatte seinen Preis zusammen 24 Euro,als Side haben wir die Pickles genommen, die würde ich allerdings nicht mehr nehmen, waren jetzt wirklich nichts besonderes.Die Matzah Ball Soup haben wir auf der Karte leider überhaupt nicht gefunden, vielleicht muss man da nachfragen für schade.Die Cola stand auch nicht wirklich auf der Karte und mit 0,2 l leider ein schlechter Scherz.Ja man vergleicht mit einem anderen Deli, ist dies besser, gleich... , es ist jedenfalls etwas anders aber trotzdemsehr lecker deshalb kann ich hier voll und ganz 5 geben und hoffe darauf das dieser wundervolle Deli weiterhin und noch für lange Zeit an dem geschichtsträchtigen Ort bleibt.Noch ein Tip, nehmt besser etwas Bargeld mit manchmal funktioniert das mit der Kartenzahlung nicht.Hoffe euch hat das Lesen Spaß gemacht, geht hin Ihr werdet es sicherlich nicht bereuen.",5,10.11.2018
3,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Aileen G.,"American Style Café von höchster Qualität. Auf den Bildern wirkt das Mogg viel größer, als es eigentlich ist. Im Prinzip reden wir hier von einem Raum mit offener Küche hinter Glas und 6 Tischen. Gesprochen wird Denglisch und dementsprechend ist die Karte, auf der sich die Food Truck Klassiker der letzten Jahre wiederfinden, zweisprachig. Im Mittelpunkt stehen ganz klar die Pastrami und Pulled Pork Sandwiches. Nach dem ersten Bissen wusste ich gleich, warum diese Gerichte so beliebt sind. Das Fleisch bei beiden Sandwiches ist unglaublich saftig und zart. Das Brot luftig locker, die weiteren Zutaten sind harmonisch abgerundet. Kurzum: die Sandwiches sind ein Gedicht.Kleiner Tipp: selbst der Tee ist ausgefallen und wird in Tonbechern mit viel Deko serviert.",5,2.4.2017
4,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Sascha G.,"Leider ist die Kultur der jüdischen Delis in Deutschland, so wie man es aus den USA kennt, so gut wie nicht vorhanden. Da waren die Nazis leider zu gründlich. Selbst in Berlin ist Mogg meines Wissens das einzige seiner Art.Umso glücklicher bin ich, dass ich hier das wohl beste Pastrami-Sandwich bekomme, was ich auf dieser Seite des Atlantik finden konnte. Genau genommen nehme ich immer ein Reuben Sandwich mit Pastrami - weil Käse einfach alles besser macht.Da ich immer das Reuben nehme, kann ich Mogg auch nur auf dieser Basis beurteilen. Und leider hatte ich in den USA schon etwas bessere Pastrami-Sandwiches. Was mich hier stört, ist der ausgeprägte Geschmack von Kümmel. Ob der vom Brot oder vom Pastrami kommt, kann ich leider nicht sagen - aber ich mag es nicht so gerne. Ungeachtet schmeckt man die Qualität und die Liebe für das Essen bei jedem Bissen. Also absolut fantastisch.Ein Mal hatte ich auch den New York Cheese Cake. Der ist zwar gut, kommt aber nicht an den von The Bird ran.Der Laden selbst ist recht puristisch eingerichtet. Ich finde die Sitzmöglichkeiten leider nicht so bequem - aber so richtig schlimm ist es auch nicht. Auch das Personal ist immer freundlich.Kurzum: ich gehe total gerne hier hier. Bequemere Sitzmöbel und weniger Kümmel und ich wäre jede Woche Gast bei Mogg.",5,17.8.2016
5,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Oliver J.,"Eigentlich wollten wir uns nur die alte jüdische Mädchenschule angucken. Dann kam der tipp einer Freundin dazu. Das Mogg überzeugte mit einer coolen Atmo, wahnsinnig leckeren Sandwiches und sehr freundlichem Personal. Wenn man nicht weiss, dass sich hier eine Perle verbirgt, läuft man einfach vorbei. Wir kommen wieder",5,21.8.2018
6,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Katja M.,"Über den Tipp der Woche auf Yelp kam ich zufällig auf dieses Sandwich-Restaurant.Da es nur eine vegetarische Variante gibt, fiel mir die Entscheidung leicht - es gab ein Sandwich mit indischen Linsen, Avocado und Salatbeilage, welches auf jeden Fall sehr üppig belegt war - mit 9€ aber natürlich auch eher im oberen Preissegment angesiedelt ist.Die Karte habe ich aufgrund der direkten Nachfrage gar nicht erst gesehen, ich weiß aber, dass auch Pulled Pork und typisch amerikanische Varianten im Angebot sind.Zu dem Sandwich gab es einen kleinen Becher Coleslaw dazu.Die Einrichtung ist im Vintage-Look und sehr puristisch gehalten, was den Charme des Ladens unterstreicht, die Küche ist quasi offen hinter der Theke, sodass man bei der Zubereitung seiner Leckerei zusehen kann.Trotz Preis gern wieder, da ultra lecker und freundlich.",4,28.8.2016
7,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Rebekka F.,"Irgendwie cool, das Mogg in der Alten Mödchenschule in der Auguststraße.Puristische Möblierung, dafür eine gemütlich bunte Bar, hinter der fleißig gewerkelt wird.""Wohnen"" tut das Mogg offenbar in einem alten Klassenzimmer. Arbeitssprache scheint Englisch zu sein ebenso wie die kleine, aber überaus feine Karte. Der Betreiber kommt dem Vernehmen nach aus USA, unser Kellner aus Neuseeland.Wir bestellen nur einen Cappuccino und bekommen den sahnigsten Schaum unseres Lebens. Lecker!Die Karte bietet Kleinigkeiten wie Panini, Suppen, Salat & Co, aber stets mit einem abgefahrenen ""twist"", will sagen einer besonderen Note.Der teuerste Punkt auf der Karte: gebratener Lachs mit Fenchelgemüse zu 14€, alles andere um die zehn.Eine sympathische Location mitten im Galerienviertel, prima für ein gemütliches Getränk und einen kleinen Snack.",4,25.5.2016
8,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Antonia R.,"Bin sicher schon 10 mal dort gewesen: Immer lecker, immer freundlich, immer gemütlich.",5,11.10.2018
9,Mogg,4.1,41,Amerikanisch (Traditionell) / Sandwich & Croque / ,Mitte,2,Andreas S.,"Reuben Sandwich ist ganz gut. Aber Service Sehr schlecht. Es war nicht viel los im Laden, Max 50% belegt. Vom reinkommen bis zum Erhalt der Speisen, ein einfaches Sandwich hat es 45 min gedauert. Selbst bis zum Erhalt der Getränke hat es mindestens 20 min gedauert. Der Service isst lieber selbst anstatt die Gäste zu bedienen.",2,5.10.2015
