,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Detlef D.,"Zunächst: trotz Reservierung für die Terrasse keinen Tisch bekommen. Grundsätzlich schlecht! Auch wenn wir heute eher dafür dankbar waren: den ganzen Tag in der Sonne unterwegs, da waren wir eher für die Kühle des Innenbereichs dankbar.Freundliche Bedienung, das Essen kam schnell, zum Abschluss einen Sliwowitz. Wir kommen gerne wieder.",4,3.7.2022
1,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Michael H.,"Lieferservice auch in Corona immer zuverlässig, stets leckere Speisen. Macht weiter so, wobei ich Euch die Daumen drücke, dass es bald normal weitergeht und es dann nach einem guten Mahl und gepflegten Getränek ein ""Schnapsel"" gibt.",5,2.3.2021
2,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Stefan A.,"Leckeres Essen in etwas gewöhnungsbedürftigem holzgetäfeltem Ambiente unterm S-Bahnbogen. Hier ist es immer voll, was für die Küche spricht. Reservierung empfiehlt sich.",4,24.1.2016
3,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Jens L.,"Die Fleischgerichte sind super, die Bedienung ist freundlich und auf Zack. Kinder sind willkommen.Gemüse- und Salatbeilage finde ich etwas lieblos - scheint beides aus der Konserve zu kommen. Deswegen ""nur"" 4 Sterne.",4,3.12.2017
4,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Andreas B.,"Ordentliche Portionen zu normalen Preisen. Geschmacklich genau das, was man beim Kroaten erwartet. Die Bedienung ist aufmerksam und freundlich.",4,20.5.2019
5,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Lutz L.,"Ich war vor kurzem mit 3 weiteren Personen mal wieder im Marjan Grill. Optisch finde ich die Renovierung gelungen, die Optik ist frischer, heller und damit einladender als vorher. Der Service wie immer schnell und aufmerksam, da sucht man nicht lange vergeblich bis mal jemand kommt. Das Essen hat immer noch die gleiche Qualität und ist echt für den Preis gut. Also werden wir da gerne ab und zu einkehren.",4,19.10.2020
6,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Steve E.,"Hier war ich vor vielen Jahren öfter essen. Es war zu Zeiten wo es noch keine Smartphones gab und in den Gaststätten noch geraucht werden durfte. Eher der Zufall ließ mich heute spontan mit einer Gruppe von 10 Personen hier einkehren. Erschreckend war für mich, dass sich von der Einrichtung her seit Jahren nichts verändert hatte. Es ist immer noch sehr rustikal. Selbst das Telefon gegenüber der Herrentoilette hängt noch am selben Ort. Die Bedienung, in dem Fall der Chef und ein weiterer Kellner, bedienten uns sehr freundlich und waren immer sofort zur Stelle sobald jemand am Tisch einen Wunsch äußerte. Balkantypische Gerichte aber auch deutsche Küche wird hier in großer Vielzahl angeboten. Ein jeder sollte hier (so könnte man vermuten) ein Gericht seines Geschmackes finden. Auch wenn die Einrichtung etwas älter wirkt,  ist das gute Essen nicht von gestern. Alles frisch heiß und sehr lecker. Ebend auch so wie früher. Selten das ein Lokal seine Qualität über Jahre hält. Hier kann ich einen Besuch ausdrücklich empfehlen da das Essen wirklich urig und sehr zu empfehlen ist. Selbst die Beilagen wie Pommes und Reis sind sehr gut.Die Preise sind zum Leistungsverhältnis angemessen und zum Abschied gibts einen Sliwowitz...Bitte bedenkt bei einem Besuch zu reservieren. Das Lokal ist klein und so gut wie immer voll...",5,4.3.2017
7,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Daniel H.,Nach Renovierung ist das Restaurant nun wesentlich heller und freundlicher im gediegenen Pizzaria-Chick für älteres Publikum. Die kulinarischen Qualitäten sind gleich geblieben.,3,3.3.2020
8,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Dzenita A.,"Gutes Restaurant, Fleisch gut gewürzt und Toiletten sauber. Völlig preiswert und sehr romantische und angenehme Atmosphäre. Erstmal probieren wir noch weitere aus, aber ansonsten kommen wir hier sicher auch gern wieder hin. Lohnt sich.",4,7.11.2017
9,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Christoph S.,"Nicht billig, aber preiswert. Gutes Fleisch, gute Pommes. Dezente Kellner, angenehmer Raum, ruhig mit gedämpftem Licht. Vielleicht der beste Kroate in Berlin. Gibt es einen besseren? Freue mich auf Rückmeldungen.Korrektur Jan. 18: Preise wurden erhöht (Weizenbier 0.5 4.70€!), Qualität hat nachgelassen: Pola Pola schmeckte wie aufgewärmt. Ein Stern Abzug.",3,14.8.2016
10,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Ana K.,"Hier fühlt man sich immer willkommen! Das Essen finde ich super lecker, es gibt einen kleinen Aussenbereich. Die Einrichtung ist nicht modern, allerdings sehr gemütlich, man hat viel Privatsphäre, da die Tische etwas abgetrennt sind.Schon ein Paar Mal hier gewesen - war immer zufrieden.",5,18.6.2016
11,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Nimi V.,"Haben dieses Restaurant auf Google entdeckt, da es auch nicht so weit von unserem Hotel entfernt war. Essen war gut und Bedienung war freundlich.",5,12.1.2019
12,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Sven W.,Sehr gutes kroatisches Essen. Top saftiges zartes Fleisch. Preis Leistung passt. Mega scharfe Zwiebeln als Beilage,5,22.5.2017
13,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Jens F.,Nettes Lokal...leckeres Essen..natürlich schon etwas fleischlastig Einfach gut und empfehlenswert!,4,7.12.2015
14,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Maximilian B.,"Ein klassisch-kulinarischer Geheim-Tipp für den Carnivore.Warum? Der Marian-Grill hat geile Fleischhaufen. Ja, das bedeutet du hast fünf, sechs, sieben, acht, zehn Stücke Fleisch auf einem Teller. Außerdem ist es total flexibel: Man kann einzelne Stücke austauschen (gegen gleichwertige) oder gegen Aufpreis weitere Fleischstücke auf den Teller bekommen - der totale Fleisch-Wahnsinn erwartet euch.Die Fleischqualität ist gut: Keine krassen Sehnen, saftig und aromatisch, vom Grill. Natürlich, ich habe vereinzelt geileres Fleisch auf dem Teller gehabt, aber nie in dieser Menge oder zu diesem Preis. Da hält nicht einmal der klassische Grieche mit.Vor jedem Hauptgericht gibt es einen Salat; echte Hausmannskost. Ich esse ihn immer auf. Frisch ist er, keine labberigen Blätter oder verfaulte Stellen, wie man das manchmal so bei einer Inklusivleistung hat. Der schmeckt!Abschließend sei die Eiskarte zu erwähnen: Die haben echt geile Eisbecher, die irgendwie zum Schweregefühl des Hauptgangs passen. Danach rollt man aus dem Laden, aber glücklich.Wenn man Getränke bestellt, gibt's zur Rechnung noch einen Absacker (ein kleiner Schnaps). Die Hausmarke ist ein süßer Pflaumenschnaps, dessen Namen ist nicht mehr wirklich erinnere.Die Bedienung, ausnahmslos Herren übrigens, ist sehr professionell und freundlich, mit einer gewissen Ernsthaftigkeit, aber geil. Aufmerksam und schnell, der Service im Marjan-Grill ist top!Es ist zwar ein kroatisches Restaurant, aber für mich ist es auch ein Symbol für das gute alte Berlin. Nicht amerikanische Instant-Bude, nicht übertrieben fancy mit New-York-London-Paris-Preisen, keine klebrige Vinyl-Plastikpalmen-Neonlicht-Bude, sondern eine richtig klassische Stube.",4,27.7.2015
15,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Petra K.,"Wir gehen immer mal wieder hin, es gibt eine gute Auswahl, lecker und frisch und sehr reichhaltig.Aber meist nehme ich das gleiche wie immer; Leber (104).Ich esse Leber nur hier. Und sie sind immer bemüht und aufmerksam.",4,28.11.2015
16,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,LeckerSchmecker R.,"Tut mir leid, aber mehr wie unteres Mittelfeld war das leider nicht. Da das Personal freundlich, und Sonderwünsche problemlos umgesetzt wurden, trotzdem 3 Sterne.",3,8.6.2017
17,Marjan Grill,3.9,39,Serbisch & Kroatisch / International / ,Tiergarten,2,Torsten K.,"Marjan Grill, nun gut der Name sagt alles - Grill = Fleisch - Richtig - kein Tempel für Vegetarier. Das Essen ist gut und reichlich und von einer guten Qualität.  Das Preisniveaus völlig in Ordnung. Der Laden könnte mal eine Renovierung vertragen, aber ich denke das genau das viele Menschen so mögen. Es halt halt viel Holz und es ist nicht gerade hell. Einen Manko gibt es allerdings doch oder wir hatten Pech  mit dem Kellner. Mit dem Trinken haben die es nicht so, Gläser leer aber keinen kümmert es. Schade !Werde einen zweiten Anlauf wagen, alleine wegen dem Essen.",4,22.2.2015
