,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,MARS,4.5,6,Café / ,Wedding,1,Stefan Z.,"Originell, Frisch, Saisonal, Ausgefallen, Farbenfroh, Stimmig, Kreativ, Ausgewogen. Es würde noch endlose Worte geben den Mittags-Lunch zu beschreiben. Macht weiter so in Küche und Service. Mir gefällts!!",5,19.8.2020
1,MARS,4.5,6,Café / ,Wedding,1,Gina T.,"Schöner versteckter Ort, besonders im Sommer kann man sich toll raus setzen. Sehr selten, dass man so einen charmanten, stylischen Ort in Wedding findet. Daneben ist gleich ein Friedhof, also sollte man das schon tolerieren können. Viele Familien habe ich hier gesehen. Der Kaffee war preislich etwas hoch und für mich, den pingeligen Kaffee Junkie, nicht sehr gut zubereitet. Trotzdem einen Besuch wert!",4,24.9.2017
2,MARS,4.5,6,Café / ,Wedding,1,Sophia K.,"Super leckeres Essen zum tollen Preis, wenn man es mit sonstigen Berliner Restaurants im ähnlichen Stil vergleicht. Schneller, freundlicher Service und Wasser gibt's einfach so umsonst dazu. Ich freue mich, so ein schönes Plätzchen um die Ecke zu haben. Sonst bin ich schon in vielen anderen Frühstücks- und Brunchlokalen in Berlin unterwegs gewesen und irgendwas war immer nicht hundertpro toll. Entweder wartet man Ewigkeiten oder das Essen ist nicht so toll oder man bezahlt sehr viel oder alles zusammen. Hier ist alles genau richtig! Daumen hoch, wir kommen nächsten Sonntag wieder",5,22.4.2018
3,MARS,4.5,6,Café / ,Wedding,1,Anni F.,"Zum Auftakt Barbecue, zu dem man eingeladen wurde, gabs zwar noch (!) kein Fassbier, aber Lagerfeuer, nettes Personal und eine Atmopshäre wie sie im Wedding nicht tagtäglich ist. Das alte Krematorium in dem das Moos liegt, ist - so makarber das klingt - idyllisch. Holztische, Vögel und echte Ruhe. Sympathische Menschen, natürlich wie immer in Berlin wenig durchmischt, aber irgendwie ehrlich. Das Essen war sehr lecker, auch an die Vegetarier wurde gedacht und wegen der Barbecuesoße und der Atmosphäre allein würde und werde ich wiederkommen. Aloha!",5,13.5.2016
4,Miss Ploff,4.5,11,Café / ,Wedding,1,Tamás L.,"Ich hab hier Nichts auszusetzen, da gibt's von mir die vollen 5 Sterne. Die Preise sind angemessen günstig, dafür das die Damen das alles selber backen und es schmeckt auch noch hervorragend. Ihr könnt sogar das wirklich geschmackvolle Interieur kaufen. P.S.: es gibt Free WLAN  Fazit: tolles ruhiges günstiges Café im Wedding, das hat hier wirklich gefehlt. Besuchen!!!",5,7.9.2014
5,Miss Ploff,4.5,11,Café / ,Wedding,1,Gina T.,"Super süßes Café in der Nachbarschaft ! Hätte das echt nicht erwartet, da in Wedding eher eintönige türk. Cafés/ Läden dominieren aber find ich super so ein liebevolles Café nebenan entdeckt zu haben  ich hatte einen gekühlten Kaffee und meine Begleitung einen matcha Tee in einer Mega süßen Tasse ! Bedienung war positiv und sehr motiviert, gefällt mit sehr !!! Der Bagel meiner Begleitung soll auch gut gewesen sein. Werde auf jeden Fall mal für das Brunch Buffet vorbeischauen :)",4,22.4.2016
6,Miss Ploff,4.5,11,Café / ,Wedding,1,Theo P.,"Das Miss Ploff ist schon ein kleiner Juwel inmitten der doch Recht rustikalen Umgebung. Wirklich schöner Laden in einer alten Apotheke(?) mit jeder Menge toller Einrichtungsgegenstände. Die meisten davon kann man auch gleich mitnehmen (kaufen). Bei unserem Besuch gab es einen schönen Veggie Brunch im Hinterzimmer, was einen sehr familären Eindruck machte. Die Gäste gingen einfach am Tresen vorbei zum Buffet.. sehr entspannt. Unser Kuchen war lecker und hausgemacht. Leider hat der Kaffee nicht überzeugt. Wenns beim nächsten Besuch besser wird gibts den letzten Stern ;).Ach und: Free Wifi! Super zum entspannten Zeitung lesen oder arbeiten.Wiederholung ist sicher!",4,12.3.2016
7,Miss Ploff,4.5,11,Café / ,Wedding,1,B G.,"Miss Ploff ist einfach cool. Engagement und eine neue entspannte Kultur sind hier zu spüren. Klein, unkompliziert, flexibel, persönlich: Hier muss man einfach mal gewesen sein.",5,31.12.2018
8,Miss Ploff,4.5,11,Café / ,Wedding,1,Simon B.,"In den Kommentaren wird ein wenig übertrieben.  Denn wie fast überall in Berlin steigen die Preise immer weiter und für belegte Bagel zahlt man mittlerweile mehr,  als für nen Bio Döner mit Getränk. Die Atmosphäre ist entspannt dort und das Personal sehr freundlich. Schach ist eines von wenigen ausgesuchten Spielen die dort zur Verfügung stehen und auch für Kids gibt es so einiges zu entdecken.  Aber liebe Freunde,  dieser Kaffee und damit auch liebe Betreiber. Was ist das für ein Kaffee? Er war leider ungenießbar.  Soweit ich mich erinnern konnte,  hatte dieses Thema schon mal jemand angesprochen bei Yelp.  Fazit: Kaffee ungenießbar,  alles weitere dafür ok",3,13.2.2017
9,Miss Ploff,4.5,11,Café / ,Wedding,1,Dirk S.,Ich kann und möchte die vorigen Bewertungen und Beschreibungen voll bestätigen ... Es schmeckt alles sehr gut und auch die Bedienung ist unheimlich nett.,5,26.7.2016
