,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,Michael E.,"Leute was soll ich sagen, der Taxifahrer wollte uns garnicht aussteigen lassen. Er meinte das sei kein Restaurant. Wir meinten aber doch, das ist die richtige Adresse. Wenn du vor den Graffiti verschmierten / verspiegelten Scheiben stehst meinst du nicht, das dort überhaupt ein Mensch hinein gehen kann.Gehst du aber auf die Tür zu, über der nur ein Neon Sign mit 893 hängt und diese öffnest stehst du auf einmal in einer Fremden aber geilen Welt. Du fühlst dich so als würdest du etwas verbotenes tun. Alles ist schwarz aber sehr Edel, Tische am Fenster und in der Mitte die Bar und die offene Show Küche.Tische im hinteren Bereich aufgebaut wie kleine Separee's. Das essen ist der Absolute Knaller. Es passt einfach alles dort. Alles zum Motto 893.",5,1.7.2017
1,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,Marc S.,"Was kann man mehr sagen als dass das Lokal klasse aussieht und das Essen fantastisch schmeckt. Ich habe das 893 Ryōtei erst vor ein paar Tagen entdeckt, obschon ich regelmässig in das schräg gegenüberliegende Kuchi in der Kantstrasse gehe. Das Restaurant ist das vierte Lokal des Gastronomen Duc Ngo alleine auf der Kantstrasse, der auch für die beiden Kuchi und das Next to Kuchi, das Madame Ngo und Cocolo Ramen in Berlin verantwortlich zeichnet. Respekt!Das 893 will nicht auffallen, denn es versteckt sich hinter verspiegelten Glasscheiben einer ehemaligen Schleckerfiliale, die auch noch scheinbar  (nicht) zufällig mit Graffiti verziert sind. Lediglich eine kleine Neonreklame über der Eingangstür mit dem Schriftzug 893 weist den Weg.Im schwarzen Inneren des Lokals, welches konzeptionell voll durchgestylt ist, wird japanisch mit Fusioneinschlägen nach Südamerika gekocht. Das Sushi und Sashimi ist top, selten findet man in Berlin Qualitäten wie Chu Toro (halbfett) oder Otoro (fett). Ein wirklicher Genuss. Bei den Vorspeisen war eine echte Überraschung die Miso-gratinierte Sellerieknolle, die gelöffelt werden musste wie ein Pudding, wirklich stark. Taquitos, kleine Tortillas mit Shasimi  drauf waren ebenfalls sehr gut. Der Fusioneinschlag stellt sich über gegrillte Bullenherzen, Ceviche in verschiedenen Ausprägungen und gegrillte Steakvarianten dar. Selbst ein gut gemachter Pisco Sour war auf der kleinen Cocktailkarte zu finden.Der Service war gut, alle Kellner laufen konzeptgemäß ebenfalls in schwarz, der Laden brummt, lediglich die Abrechnung am Schluss hatte einen leichten Hänger. Hier gehe ich auf alle Fälle wieder hin.",5,18.9.2016
2,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,Andi W.,"Ins Ryōtei bin ich durch den Tipp eines Kollegen gekommen. Der von uns reservierte Tisch war bei unserer Ankunft nur noch für 90 min verfügbar, weshalb wir dann einen anderen Tisch akzeptierten. Hier drauf komme ich am Schluss des Beitrages noch zurück.Ryōtei sind in Japan traditionelle und luxuriöse Restaurants, die oft von außen unscheinbar sind.Das 893 in der Kantstrasse ist von außen ebenfalls unscheinbar, da es früher eine Schlecker Filiale war. Am verspiegelten Fensterglas hätte ich aber vermuten sollen, dass sich etwas anderes dahinter verbirgt- habe ich aber ehrlich gesagt nie.Wir haben an diesem Abend eine ganze Menge von der Karte probiert, wie z.B. Octopus, Sashimi mit Tacos etc.Die Qualität ist wirklich sehr gut, aber mit authentisch japanischer Küche oder traditionellem jap. Essen hat das Ryōtei wenig zu tun. Da wir noch ein wenig dazu getrunken haben, verging der Abend wie im Fluge. Nach exakt 2 Stunden wurden wir dann überraschend aufgefordert unsere Plätze zu verlassen, da die nächsten Gäste warten würden. Kein Wort darüber vorher - wir hatten ja extra diesen Platz gewählt um länger bleiben zu können - und das bei einer nicht geringen Rechnungshöhe.Solche ""versteckten Plätze"" sind oft sehr angesagt und überlaufen. Zeigt auch, dass das Ryōtei keine Reklame braucht um ausverkauft zu sein. Auf der anderen Seite ist posh und angesagt nicht gleichzusetzen mit gemütlich oder gutem Service.",4,22.11.2016
3,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,Jenny C.,"Bin alle 2-3 Monate dort seit meinem Umzug nach Berlin. Das Tuna Belly Sashimi, Black Miso Cod, Ebi Tempura Salad und Steak mit Hinoki bestelle ich immer wieder. Auch jetzt während der Covid19 Krise muss ich Dank Takeaway Service nicht drauf verzichten. Eins meiner absoluten Favoriten in Berlin.",5,25.4.2020
4,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,Heidrun P.,"Ich bin erstaunt, wie Restaurants mit Speisen von so geringer Qualität in Berlin hochstilisiert werden.Ich kam mit hohen Erwartungen ins 893 Ryotei. Aber die angepriesenen Taquitos schmeckten wie scharfe Cracker, von Sashimi nichts zu merken.Das Ceviche Classico war uninteressant, der Oktopus im Yaki Tako totgekocht.Aber die größte Enttäuschung war das Sashimi (33€). Viel Thunfisch und Lachs, beide qualitativ niedrig, nicht besonders schmackhaft.Die Garnele (angebraten!) und von dem einzig guten Fisch, ich nehme an. hamachi, erstaunlich wenig.In New York und Tokyo würde sich so ein Laden vielleicht einen Monat halten, aber hier ist er voll. Ich weiß nicht, warum.",1,31.1.2018
5,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,Carsten S.,"Die abgerissene Fassade eines 80er-Jahre Bürogebäudes, die adrette Asiatin an der Tür und die neonfarbene ""893"" am Eingang lässt auf einen Club schließen, wo man ebensolche Damen mieten oder schnell beim Mah Yong einen Finger verlieren kann.Als pflichtbewusster Yelper musste ich das untersuchen!Der Laden entpuppt sich als ein Sushi-Restaurant mit angeschlossener Bar. Die Gäste sind eher hip und schick und rauchen auch kein Opium. Sie sitzen an der Theke und warten auf einen Platz an einem der Tische, wo der Schein der kleinen Lampe nur dessen Zentrum beleuchtet, so dass der Rest des Raumes im Halbdunkel versink - ein schöner Effekt, der für eine persönliche Atmosphäre sorgt.Auch wenn die Drinks ok sind, stört mich doch der Fischgeruch aus der offenen Küche. Die Kombination halte ich nicht für ideal (zumindest nicht für die Bar).Das Essen muss ich ein anderes Mal beurteilen - ich war hier nur auf einen Absacker...",3,4.10.2016
6,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,Franziska H.,Fantastisches Essen mit sehr guter Qualität. Sehr aufmerksamer Service. Ein Besuch lohnt sich in jedem Fall!,5,9.10.2016
7,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,J C.,"Das Restaurant ist nett und durchgestylt. Die Atmosphäre ist eher was für eine Party als zum Essen. Die Speisekarten gibt es nur in Englisch. Das Essen ist okay, aber im Verhältnis zum Preis nicht herausragend. Der Service ist gut.",3,27.10.2018
8,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,Howard B.,"Ja, das 893 Ryotei ist sehr cool inszeniert - verborgen hinter einem nur scheinbar versifften Schaufenster einer ehemaligen Schlecker-Filiale, innen schwarz wie die Nacht - es fühlt sich eher an wie ein Nightclub der Seventies als ein Restaurant. So sollte man es auch besser sehen, obwohl das Essen zweifellos gut ist - es entspricht in etwa dem der Schwesterlokale ""Kuchi"" und ""Funky Fish"". Aber das Ambiente und das Sehen-und-Gesehen-werden spielen klar die Hauptrolle - Coolness geht hier klar vor Amüsement. Das Lokal ist sehr begehrt, beim Einchecken wird man schon nett ermahnt, bis wann man den Tisch zu räumen hat und so sitzt dem Gast und dem gestressten Personal die Uhr im Nacken, während schon die nächsten Gäste hektisch und mit gestresstem Blick hineindrängen. So wirklich entspannt ist das nicht, wobei es immerhin nicht so aggressiv arrogant zugeht wie in den angesagten Läden von Neukölln.",3,29.11.2017
9,893 Ryōtei,3.5,20,Japanisch / Lounge / ,Charlottenburg,4,Elena T.,"Das 893 - als Zitat ganz der japanischen Mafia gemäß - findet man nicht sofort, ist eher nach aussen hin schäbig, erst hinter der Tür sehr schön, wenn auch dunkel - aber das gehört ja auch zu 893. Das Restaurant mit panasiatischer Ausrichtung, primär Sushi ist sehr gut besucht. Und was besonders erfreulich ist: man wird NICHT mit der Westberliner Schickeria-Begrüssung (""Haben Sie reserviert?"") empfangen. Nein, man kann sich auch einfach nur an die kleine Empfangs-Bar setzen und hoffen, dass ein Platz frei wird. Oder man geht nur wegen der Bar hin - geht auch. Die Speisen sind  berliner Verhältnisse sehr gut, man bekommt sie aber nur zu ambitionierten Preisen, also sind für den gut verdienenden Immobilienrentier oder Medienschaffenden. Und so muss man - bei Sush ja ohnehin - aufpassen, dass man sich aufgrund der kleinen Portionen nicht in den Ruin bestellt, nur um satt zu werden. Und die Bar? Also, Cocktails können die gut - allerdings auch zu Preisen, wie man sie nun leider in Charlottenburg schon fast gewohnt ist. Und das Publikum: leider eben diejenigen, die sich als hip und selbst angesagt im Spiegel erkennen und die, die da irgendwie finanziell aufgestiegen meinen, auf der Erfolgstrasse des Lebens zu sein und daher einfach ins 893 gehören. Irgendwie paßt der Name 893 dann schon wieder. Ob ich da bei manchen Gästen so falsch liege?",3,18.4.2017
