,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,Siegfried L.,Wirklich zu empfehlen... sehr freundliches Servicepersonal und die Preise stimmen auch! herzlichen Gruß,5,17.8.2022
1,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,A K.,Ein super nettes Frühstück und Brunch Lokal mit einem sehr umfangreichen und leckeren Menü. Empfehlenswert insbesondere das vegane Frühstück und der Minz-Ingwer-Zitronen Tee. Die Bedingung ist ausgesprochen nett und freundlich. Insgesamt sehr empfehlenswert.,5,10.9.2020
2,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,Antje H.,"Dieses Café war schon lange auf meiner Liste. Es ist mir durch den süßen Namen aufgefallen. Heute sind wir endlich dort gewesen. Wir hatten Glück und haben den letzten freien Tisch erwischt. Obwohl es voll war, war die Atmosphäre sehr angenehm und wir wurden sehr nett begrüßt. Wir mussten nicht lange auf die Karten und anschließend auch nicht lange auf Getränke und essen warten.Es war nett angerichtet und die Menge war super. Wir waren richtig satt. Wir haben uns beide für das ""alles Käse"" Frühstück entschieden. Dazu gibt es einen Brotkorb mit je 2 Aufbackbrötchen und einem Schwarzbrot. Außer Käse gibt es noch Butter, Marmelade und einen kleinen Obstsalat. Für den Preis, ca 22 € für Frühstück + Wasser + heiße Schokolade, war es wirklich super. Der Tisch, die sanitären Anlagen sowie Besteck usw waren sauber. Gerne hätten wir noch ein Stück Kuchen gegessen. Das haben wir leider nicht geschafft. Bestimmt kommen wir wieder in dieses süße Café.",5,3.2.2019
3,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,Natalie B.,"Süßes Café in einer lebendigen Seitenstraße. Von der Atmosphäre her fand ich es sehr nett. Die Karte ist übersichtlich und ich hätte mir wenigstens eine vegane Frühstücksvariante gewünscht, da es hier auch Sojamilch gibt. Mein Chai-Tee war lecker und die Bedienung sehr freundlich, wenn nicht besonders aufmerksam bezüglich leerer Gläser.Leider war mein Glas auch etwas schmutzig und der ""Löffel Brownie"" gewöhnungsbedürftig. Es gab eine Sorte veganen Kuchen, den ich mir mitgenommen habe. Sehr lecker!Pluspunkt für die liebevoll eingerichtete Toilette mit vielen Kosmetikartikeln!",3,20.11.2016
4,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,Nelly D.,"Ich gebe dieses Mal 5 Sterne.Wir waren da zum frühstücken, das Frühstück für 2 ist einfach und sehr lecker. Kostet knapp 13€ und lohnt sich. Man hat alles, Brot, genug Butter, Rührei mit Kräutern, Marmelade, tête de moine Käse, Frischkäse, andere Sorte Käse, Nutella, Obst .... es gibt auch das Vegetarier Version Es gibt auch für Laktose-intolerant Milch.Kaffee ist auch lecker.",5,9.10.2016
5,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,Katja M.,"Bisher neben den Yildiz Gözleme auf der Müllerstraße mein bestes Frühstück im Wedding. Reichhaltige Auswahl an Frühstückskombinationen, herzhaft oder süß, vegetarisch oder nicht.Dazu eine breite Auswahl an Kaffeespezialitäten und Säften, Preislich lag ich mit einem Käse-Frühstück ""Alles Käse"" (4 Brötchen, 4 Sorten Käse Obstbeilage, Butter), 1 großen Kaffee und 2x BioZisch bei knapp 16€, finde ich vollkommen ok. Die Bedienung war super freundlich und hatte Sinn für Humor. Jederzeit sehr gern wieder.",5,28.8.2016
6,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,Jane Dot W.,"Sehr enttäuscht, nach den ganzen Lobesreden, war ich selbst dort, um ein gemütliches Frühstück dort zu haben. Leider empfand ich die Räumlichkeiten nicht sehr gemütlich, eher unterkühlt... nicht von der Einrichtung sondern von der Temperatur (Sternabzug.) Hätte es die Decken gegeben, die es oft für draußen gibt, ich hätte sie liebend gern für drinnen genommen.Die Bedienung war freundlich, aber überfordert auch wenn der Laden gerade erst aufgemacht zu haben schien und noch nicht sehr voll war. Es fehlten Teile der Bestellung... Kann passieren, war offensichtlich nicht ihr Tag.Nun zu den Getränken & Speisen. Der Latte Macchiato war leider zu kalt (Sternabzug). Zum gelobten Brownie unser war extrem trocken und auch lieblos  serviert.Die Frühstückskarte ist übersichtlich, was nicht schlechtes an sich ist, wenn die Zusammenstellung stimmt, hat's vom Bauchgefühl her aber nicht, denn die Variationen waren irgendwie unstimmig und langweilig. Das Essen von der Menge her ok (1 Sorte Aufbackbrötchen & Brot, Butter, Marmelade, etc. normal), aber nichts besonders, bin da als gerne Frühstückgeher besseres gewohnt, z.B. keine Essensreste am Besteck, vom Vorbenutzer. Und Käse im Rührei sollte man auch so in der Karte ausführlich beschreiben.Der Besuch hat mich im ganzen nicht begeistert, vielleicht ist Kaffee & Kuchen die bessere Wahl, kann ich nicht beurteilen.",2,4.4.2016
7,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,Gina T.,Super süßes Café mit einer schönen Grünen Gegend. Waren da zum Kaffee und Kuchen und beides war lecker. Zwar bin ich immer noch auf der Suche nach dem besten Kaffee Berlins aber meine anSprüche sind nach meinem Besuch in Melbourne auch sehr hoch. Toller Name für ein Café ! nette Atmosphäre / Bedienung :D,4,7.1.2016
8,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,Sandra K.,"die Karte und die Aufmachung des Cafes sind sehr schön und originell.Die verschiedenen Gerichte hören sich echt lecker an.Ich habe einen Salat für 5,90 bestellt, der echt sehr lecker war, allerdings super klein war. Ich bin kaum davon satt geworden und Brot gab es auch nicht dazu. Auf Nachfrage hat die Bedienung nur gesagt, sie reicht es weiter.Die Bedienung ist nicht sehr schnell. Viele Leute sind einfach zum Bestellen oder Bezahlen reingegangen, weil das Warten zu lange gedauert hat.",2,10.6.2015
9,Auf der Suche nach dem verlorenen Glück,4.4,44,Frühstück & Brunch / Vegetarisch / Café / ,Wedding,1,Johann E.,"Schon der Name des Cafés lohnt einen Besuch! Und die Leckereien, die's da gibt, erst recht!",4,20.11.2014
