,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Unknown,"Ich wohne schon seit 5 Monaten in Wedding und habe es auch endlich geschafft, im Uferlos reinzuschnuppern. Hat mir sehr gut gefallen, hab zwar nur ein Paar Bierchen und Cider getrunken, aber komme nochmal wieder um von der leckeren Abendkarte zu probieren! Die Gegend ist gut gelegen und angenehm ruhig, die Bedienung ist sehr freundlich, ein schönes Örtchen um sich niederzulassen.",5,4.8.2011
1,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Beatrix M.,"Vor der Kultur im Pianosalon gehen wir mit den Mädels immer schön essen im ""Uferlos"". Alle Teller sehen super aus und es schmeckt auch super. Und auch das Personal ist super. Einfach rundrum alles stimmig.",5,12.8.2017
2,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Schlange A.,"Wir wollten in ein Konzert. Vorher eine Kleinigkeit essen. Jemand stürmte auf uns zu, sagte, dass gar nichts ginge. Auf unsere Frage, ob vielleicht eine Kleinigkeit , Brot oder Käse möglich wären, bekamen wir auch die Antwort, dass es unmöglich sei. Diese Unhöflichkeit war wirklich einmalig. Das war definitiv das erste und das letzte Mal.",1,15.3.2015
3,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Marius L.,"Sehr guter Service, tolles Essen. Das Wiener Schnitzel ist hervorragend. Gerne wieder.",5,16.4.2017
4,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Matthias B.,"Frühstück gibt es leider nur bis 13 Uhr, was offenbar dem Wedding geschuldet ist. Die gedruckte Karte zeichnete sich vornehmlich durch typographische Versündigungen und Unklarheit aus, in zweiter Linie durch Rechtschreibfehler. Das Verständnis der Karte wurde davon nicht gerade erleichtert. Dennoch findet man dann leckere Dinge auf der gedruckten Karte sowie diversen Tafeln. Ein entscheidender Hinweis fehlte jedoch: mittags gibt es all diese Leckereien nicht. Das wurde uns missmutig von der Bedienung mitgeteilt, als wir bestellen wollten. Überhaupt, missmutig war die Bedienung die ganze Zeit, was dann recht schnell auch auf die Gäste abfärbte: Wir erhielten ein kleines Schwarzbier statt des bestellten großen, nur eine von zwei bestellten Colas, und auch nicht den bestellten Salat. Die Hinweise dazu wurden mürrisch quittiert. Lediglich das Glück des zuerst Ankommens führte dazu, dass wir innerhalb von 75 Minuten bestellen konnten und unser Essen auch erhielten. Unseren drei Nebentischen erging es weniger gut - ein Tisch von knapp 10 Leuten verließ unter berechtigtem Gezeter und ohne ihr bestelltes Essen je gesehen zu haben das Restaurant, die Hälfte des Nebentisches folgte kurz darauf. Das Essen war dann zwar gut (Schnitzel mit Bratkartoffeln) bis ganz okay (Käsespätzle) und entschädigte damit für ein bisschen Wartezeit, aber der Gesamteindruck war leider sehr enttäuschend.",1,26.7.2009
5,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Unknown,"Neles Lieblingskneipe hat eine Weddinger Adresse. Wieso das?', frage ich mich, frage ich sie. Die Antwort ist schlicht wie plausibel und hat nichts mit dem riesigen Barbeque-Cheeseburger oder den gehaltvollen Nudelgerichten auf der Tageskarte zu tun. Ganz sicher wird auch niemand auf die Idee kommen, wegen des mit Leuchtfarben an die Wand gemalten Getiers ein Empfehlungsschreiben für das Lokal zu verfassen. Ich mag Nele. Jung, musisch sehr talentiert, schnell im Kopf und von der Sorte eine Frau, ein Wort. Ein Abend mit ihr lässt Energien fließen. Wir sitzen am Fenster an einem der Holztische, die entgegen der Cocktail-Szene-Bar-Regel aus hellem Material gefertigt sind. Schick sind dazu die alten hölzernen S-Bahnbänke, ungewöhnlich der Nicht-Tresen. Selbstbedienung möchte man vermuten, doch es wird am Tisch serviert. Nele erzählt Unglaubliches von rauen Weddinger Nächten, in denen man die Kellnerinnen des nachts bitten muss, die zur Sicherheit zugeschlossene Tür zu öffnen, um hinausschlüpfen zu können in die Nacht. Und von Zeiten, in denen man das Uferlos als Gast aus den selben Gründen gar durch die Küche verlassen musste. Ich schaue mich um, sehe die gemütliche Poker-Männerrunde (heute ohne Spielkarten versammelt), die gemächlich speisenden Pärchen und die in Finsternis und Stille gehüllten Straßenzüge vor den Fenstern und weiß nicht so recht, ob Neles Gruselgeschichten Fiktion sind oder Realität. Ich suche nach Belegen für Neles Fantasie, finde aber nur eine mittelgroße Kiste mit Kinderspielzeug am Boden und eine Tür mit dem Schild Speisereste. Ein Toiletten-Witz made in wild, wild Wedding. Wir essen und reden und reden und essen. Blicke, Gedanken, entspannte Plauderei. Den Milchkaffee kann man trinken, finden wir Kaffeesüchtigen. Und am Ende verstehe ich es. Nele mag den Senefelder Platz, Friedrichshain und die Oderberger Straße. Doch hier ist ihr Kiez und das Uferlos ist ihr Fixpunkt im Revier.",2,7.3.2008
6,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Unknown,"Ja, leider sind die Öffnungszeiten nicht mehr aktuell. Angeblich lohnt es sich ja nicht, im Wedding Frühstück anzubieten. Die Qualität des Essens schwankt leider genauso wie die Kompetenz des Personals. Das Angebot und die Preise sind aber wirklich gut und zivil. Das Ambiente ist ein wenig dürftig und die Bilder hängen immer viel zu lange. Der Tresen ist aber wirklich einmalig in Berlin. Und die Gästemischung bildet die Bewohnerschaft des Kiezes ab - das gefällt mir.",2,18.4.2009
7,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Unknown,"Zum zweiten Mal nach mehreren Monaten kehrten wir im Uferlos aufgrund einer nahegelegenen Veranstaltung ein. Zuerst das positive - das Lokal ist sauber, das Essen abwechslungsreich und (sobald es denn serviert wird) recht gut, und eine willkommene Abwechslung zu den in Wedding sonst verfügbaren Angeboten. Der Biergarten ist im Sommer durchaus erfreulich. Allerdings wird dies leider mehr durch die Service-Zeiten vollständig überschattet. Wir kamen zu dritt und warteten 70 - in Worten, siebzig - Minuten auf unser Essen; gleichzeitig mit uns waren wohl noch circa 8 andere Gäste erschienen, wovon die Küche und die einzelne Bedienung vollständig überfordert war. Ein paar der nach uns kommenden wurde auch direkt geraten, sie müssten über eine Stunde warten; bei uns hieß es: kommt gleich, ist in Arbeit, kommt, ich habe nochmal in der Küche Bescheid gegeben ... Dies spiegelt leider unsere Erfahrung wieder; schon beim ersten Mal warteten wir 35-40 Minuten und haben der Beteuerung geglaubt, es handle sich um eine Ausnahme. Zur Relation: das Lokal ist bei diesem ""Ansturm"" mitnichten voll, sondern zu vielleicht einem Viertel oder weniger besucht. Und auch, wenn ich Mitleid mit der Bedienung habe - wie soll man bei einer solchen Küche mit Trinkgeld rechnen? -, den Kommentar, wir hätten ja auch früher gehen können, hätte es bei der Bezahlung nicht gebraucht. Fazit: bestimmt nicht wieder. Lieber Lieferdienst.",1,26.7.2010
8,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Unknown,"Ach, was war das wieder nett im Uferlos gestern Abend! Frisch Gezapftes, kühl und blond, und Rassig-dunkles schmecken im Biergarten an der Panke besonders gut. Die lockere Atmosphäre lädt zum Verweilen ein, gemütlich ists eh immer. In Sachen Bedienung und Dauer des Service kann ich mich meinen Vorrednern nicht anschliessen. Die Getränke kamen schnell, und bei den superfrischen Gerichten warten wir gern etwas länger, wobei es sich allerhöchstens um 30 Minuten handelte, nicht etwa um 70. Und das Uferlos war nicht leer, sondern gut besucht! Die Küche von Chef Carlos und Küchenchef Daniel hält gelungene und sehr aromatische Kombinationen bereit, die selbst verwöhnte Gaumen noch überraschen. Wir finden, das Uferlos ist eine Weddinger Oase, sowohl zum Bierchen schlürfen als auch zum Schlemmen.",4,11.8.2010
9,Uferlos,4,29,Italienisch / Biergarten / Deutsch / ,Wedding,2,Bea L.,"Schönes Ambiente, hervorragendes Essen. Manchmal muss man ein bisschen Wartezeit einplanen, aber das wurde bei meinen bisherigen Besuchen immer durch ein wirklich hochwertiges Essen gut gemacht:)Im Sommer ein schöner Biergarten.",5,22.6.2014
