,Restaurant Name,Overall Rating,Total Reviews,Specialty,Region,Price Range,Author,Comment,Rating,Date
0,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,1 Foto,"Ich versuche mich mal an einer wirklich kurzen und knackigen Bewertung dieses Ladens, denn genau so war mein Mittagessen heute dort. Kurz, weil ich schnell und freundlich bedient wurde. Und auch, weil die Portion etwas zu klein geraten war. Knackig, weil die Zutaten frisch und lecker zubereitet waren. Das spornt mich an, also:Das Essen: siehe oben.Das Personal: siehe oben.Das Ambiente: einfache aber praktische Einrichtung, alles sauber.Die Preise: 4,90 für jedes Gericht sind für die Lage günstig.Schönen Tag noch!",4,30.1.2013
1,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Paul P.,"Ein leckerer Thailänder für die Mittagszeit. Es gibt sechs Gerichte, die leicht und locker im Magen liegen. Preise liegen bei 6,50 Euro pro Portion. Leider will man hier als Gegenleistung nur bedruckte Papierscheine haben. Karten, Paypal, Revolut - leider nicht!",3,20.9.2018
2,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Kai A.,"Nach einem unerfreulichen Besuch in der Charité habe ich einen kleinen, feinen Mittagstisch, vorzugsweise japanisch, vietnamesisch oder eben auch Thai gesucht. Der Yelp-Aufkleber verhieß Gutes. Also dann.Was ich mochte: dieses sehr einfach gehaltene, Straßenfood- oder Kantinenambiente mit Self-Service. Das zieht gleich ein nur sympathisches Publikum an . Dennoch nicht schmucklos eingerichtet, irgendwie stimmig.Die acht angebotenen Gerichte klangen alle gut, die Hälfte davon fleischlos. Ich hatte gebratenes Huhn mit verschiedenen Gemüsen auf Reis.Alle Gerichte sind nicht mehr günstig, sondern mit 6,90€ eher mittelpreisig für Ambiente, Qualität und Menge.Die Option ist relativ klein, aber noch ausreichend. Dafür leider sehr Reis-lastig. Nicht mehr heiß, aber noch lau-warm. Sehr mild abgeschmeckt, hier musste ich deutlich nachhelfen. Die Zutaten waren frisch, aber nur fehlten thailändische Kräuter, wie z.b. Thai-Basilikum etc. Das Gemüse war überwiegend einheimisch (Brokkoli und Weißkohl) plus Sojasprossen.Insgesamt hat es mich nicht überzeugt, ich habe bereits oft weitaus besser thailändisch zu einem ähnlichen Preis gegessen.",2,14.5.2019
3,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Daphne W.,"Versteckt, aber Dank meiner Kollegen doch gefunden. ;o) Günstiges Essen und sehr frisch zubereitet, selbst beim Fleisch schmeckt man die Qualität und das ohne Glutamat gekocht wird. Ich bin gern hier. Mittags ist es öfters voll, man kann sich das Essen auch mitnehmen und was ich schön finde, aus zwei Gerichten eins machen, wenn einem zwei Sachen auf einmal ins Auge fallen. Das muss man vorher nur sagen, dann geht´s.",5,11.12.2017
4,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Herbert F.,Sehr lecker. Der Mittagstisch ist immer wieder gut.,5,16.5.2017
5,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Wolfram R.,"Lustig, stylish und sehr anders. Ein optischer und preiswerter kulinarischer Schnellgenuß ! Thai zur Mittagspause, dann Eisvergnügem im benachbarten, hinreissenden Eisladen... Die Reinhardtstrasse und die Luisenstrasse sind im kommen ! 5 leckere Essen für jeweils nur 4,10 EUR das ist Spitze. Auch die Organisation ist erlebenswert, inklusive hygienischem ausser-Haus-Service... Sehr nett und kompetent sind die Mitarbeiter... Ich mag diesen Laden und seine pfiffige neue Idee !",5,13.7.2007
6,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Frank B.,"Eine nette Kollegin entführte mich aus dem Büroalltag hierher. Obwohl nur wenige Minuten vom Bundestag entfernt, hat man in der Luisenstraße den Eindruck schon kilometerweit weg zu sein. Wenn man nicht weiß, wo es ist, läuft man an Thai Tasty (fast) vorbei. Ein paar Stufen hinab ins ""Sutteräng"" und man steht in einem schlicht, aber dennoch geschmackvoll eingerichtem Selbstbedienungsrestaurant. Es gibt nur eine handvoll Speisen, die wohl wöchentlich wechseln. Diesmal war viel Kokos dabei, nichts für mich. Ich entschied mich daher für Nummer 1, Hackfleisch vom Rind mit frischem Gemüse. Äußerst lecker und nicht so scharf wie ich es erwartet hatte, sogar eher mild. Der Kunde vor uns wählte einen Mix: halbe Portion Nummer 5, halbe Portion Nummer 4. Geht auch, wenn man sich gar nicht entscheiden kann. Serviert wird das Essen auf einem ""Reisbett"" in einer mittelgroßen Schale. Nichts für den großen Hunger, aber ein relativ gesundes Mittagessen und eine willkommene Abwechslung zur Kantine. Komme wieder! Nebenan kann man noch lecker ein Eis essen oder einen Kaffee nehmen.",4,29.2.2008
7,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Tobias G.,"Südlich der Charité (und etwas versteckt) gelegen erfreut diese nur in der Mittagszeit geöffnete Lokalität nicht nur Ärzte und Patienten, sondern auch die zahlreichen Bürohengste der umliegenden mittelständischen Firmen mit einem erfreulich frischen und leckeren thailändischen Mittagstisch. Schnell und von freundlicher und kompetenter Bedienung erlangt man seine Mahlzeit, die aus sechs verschiedenen (jeweils 4,10 Euro) wählbar ist. Die Speisekarte wechselt wöchentlich. Günstigen Nachtisch (um 1 Euro) gibt's auch, die Getränke in Flaschen sind ebenfalls billig zu haben (1 Euro bis 1,50). Das Ganze hat durch die Präsentation der Speisen in Kanistern hinter Tresen, die karge Einrichtung und die manchmal aufkeimende Hektik unter den zeitknappen Gästen Kantinenatmosphäre, was aber dank der hervorragend gewürzten Speisen (auf gesunde Schärfe sollte man sich einstellen) mit frischen Zutaten und der günstigen Preise locker zu verschmerzen ist.",4,21.9.2007
8,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Unknown,"Sehr lecker und eine gute Abwechslung zu KAntine. Gut auch,dass man die Gerichte für jeweils 4,90 untereinander mischen kann und es immer eine oder zwei vegetarische Alternativen gibt. Sehr lecker! Und danach gibt es nebenan ein Eis.",5,13.9.2010
9,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Carsten H.,"Günstiger Mittagstisch , günstige Qualität , aber tatsächlich gute Auswahl  auch für Vegetarier. Schnell und kantinenartig und meine Begleitung mit Bangkok-Erfahrung fand das mittelscharfe authentisch .",3,13.9.2013
10,Thai Tasty,3.5,35,Thailändisch / ,Mitte,1,Unknown,"Wenn man zur Mittagspause mal nicht in die Mensa oder eines der Cafes in der Luisenstraße gehen möchte, ist Thai Tasty die beste Abwechslung. Ein wenig versteckt im Souterrain gelegen erwarten einen jeden Tag sechs verschiedene Gerichte. Alle kosten 3,90 EUR fix und schmecken ausgezeichnet, was man auch daran merkt, daß das Essen manchmal schon um 14.00 Uhr alle ist. Die Bedienung ist immer sehr freundlich . Man ißt hauptsächlich an Stehtischen und alles ist schlicht aber freundlich eingerichtet. Hier finde ich den besten Ausbruch aus dem Alltags-Essens-Trott in der Gegend. Übrigens zieht Thai Tasty demnächst ein Haus weiter...sie müssen erweitern aufgrund der großen Nachfrage.Kleines Update nach dem Umzug: Das Essen ist immer noch sehr gut, inzwischen gibt es eine Menge Sitzplätze und einfach mehr Raum. Immer noch uneingeschränkt empfehlenswert.",5,13.4.2007
